"","Site","Species","Bandno","Date","Sex","Age","Oldpox","Activepox","Malaria","Elev"
"397","AIN","HAAM","165180354","10/22/02","M","A",0,0,0,"mid"
"398","AIN","HAAM","165180355","5/23/01","U","H",0,0,0,"mid"
"399","AIN","HAAM","165180357","5/23/01","U","H",0,0,0,"mid"
"400","AIN","HAAM","165180359","5/23/01","U","H",0,0,0,"mid"
"401","AIN","HAAM","165180359","6/18/02","U","A",0,0,0,"mid"
"402","AIN","HAAM","165180360","5/23/01","M","A",0,0,0,"mid"
"403","AIN","HAAM","165180360","10/23/01","M","A",0,0,0,"mid"
"404","AIN","HAAM","165180361","5/23/01","F","A",0,0,0,"mid"
"405","AIN","HAAM","165180362","5/24/01","U","H",0,0,0,"mid"
"406","AIN","HAAM","165180363","5/24/01","U","H",0,0,0,"mid"
"407","AIN","HAAM","165180364","5/24/01","U","H",0,0,0,"mid"
"408","AIN","HAAM","165180365","5/24/01","M","A",0,0,0,"mid"
"409","AIN","HAAM","165180366","5/24/01","M","A",0,0,0,"mid"
"410","AIN","HAAM","165180367","5/24/01","M","H",0,0,0,"mid"
"411","AIN","HAAM","165180367","10/29/01","M","H",0,1,0,"mid"
"412","AIN","HAAM","165180367","7/24/02","M","H",0,0,0,"mid"
"413","AIN","HAAM","165180367","7/24/02","M","A",0,0,0,"mid"
"414","AIN","HAAM","165180367","9/24/03","M","A",0,0,1,"mid"
"415","AIN","HAAM","165180367","2/3/04","M","A",0,0,1,"mid"
"416","AIN","HAAM","165180367","5/18/04","M","A",0,0,1,"mid"
"417","AIN","HAAM","165180368","5/24/01","M","A",1,0,1,"mid"
"418","AIN","HAAM","165180369","5/24/01","M","A",0,0,0,"mid"
"419","AIN","HAAM","165180370","5/24/01","M","A",0,0,0,"mid"
"420","AIN","HAAM","165180371","5/24/01","U","H",0,0,0,"mid"
"421","AIN","HAAM","165180372","5/24/01","U","H",0,0,0,"mid"
"422","AIN","HAAM","165180373","5/24/01","M","A",0,0,0,"mid"
"423","AIN","HAAM","165180374","5/24/01","U","H",0,0,0,"mid"
"424","AIN","HAAM","165180375","5/24/01","U","H",0,0,0,"mid"
"425","AIN","HAAM","165180376","5/24/01","F","A",0,0,0,"mid"
"426","AIN","HAAM","165180377","5/25/01","U","H",0,0,0,"mid"
"427","AIN","HAAM","165180378","5/25/01","U","H",0,0,0,"mid"
"428","AIN","HAAM","165180379","5/25/01","U","H",0,0,2,"mid"
"429","AIN","HAAM","165180380","5/25/01","U","A",0,0,0,"mid"
"430","AIN","HAAM","165180381","5/25/01","M","H",0,0,0,"mid"
"431","AIN","HAAM","165180381","2/6/02","M","A",0,0,0,"mid"
"432","AIN","HAAM","165180381","6/12/02","M","A",0,0,0,"mid"
"433","AIN","HAAM","165180382","5/25/01","U","H",0,0,0,"mid"
"434","AIN","HAAM","165180386","3/1/02","M","A",0,0,0,"mid"
"435","AIN","HAAM","165180388","6/18/01","M","A",0,0,1,"mid"
"436","AIN","HAAM","165180389","6/18/01","M","A",0,0,0,"mid"
"437","AIN","HAAM","165180390","6/18/01","M","H",0,0,0,"mid"
"438","AIN","HAAM","165180390","6/19/01","M","U",0,0,0,"mid"
"439","AIN","HAAM","165180390","2/13/02","M","A",0,0,0,"mid"
"440","AIN","HAAM","165180391","6/18/01","U","H",0,0,0,"mid"
"441","AIN","HAAM","165180392","6/18/01","U","H",0,0,0,"mid"
"442","AIN","HAAM","165180393","6/18/01","U","H",0,0,0,"mid"
"443","AIN","HAAM","165180394","6/18/01","U","H",0,0,0,"mid"
"444","AIN","HAAM","165180395","6/18/01","U","H",0,0,0,"mid"
"445","AIN","HAAM","165180396","6/18/01","U","H",0,0,0,"mid"
"446","AIN","HAAM","165180397","6/18/01","U","H",0,0,2,"mid"
"447","AIN","HAAM","165180398","6/19/01","U","H",0,0,0,"mid"
"448","AIN","HAAM","165180399","6/19/01","U","H",0,0,0,"mid"
"449","AIN","HAAM","165180401","6/19/01","U","H",0,0,0,"mid"
"450","AIN","HAAM","165180402","6/19/01","U","H",0,0,0,"mid"
"451","AIN","HAAM","165180403","6/19/01","F","A",0,0,0,"mid"
"452","AIN","HAAM","165180404","6/19/01","F","A",0,0,0,"mid"
"453","AIN","HAAM","165180405","6/19/01","F","A",0,0,0,"mid"
"454","AIN","HAAM","165180406","6/19/01","M","A",0,0,0,"mid"
"455","AIN","HAAM","165180406","3/1/02","M","A",0,0,0,"mid"
"456","AIN","HAAM","165180406","7/2/03","M","A",0,0,1,"mid"
"457","AIN","HAAM","165180407","6/21/01","M","A",0,0,0,"mid"
"458","AIN","HAAM","165180408","6/21/01","M","A",0,0,0,"mid"
"459","AIN","HAAM","165180409","6/21/01","U","H",0,0,0,"mid"
"460","AIN","HAAM","165180410","6/21/01","U","H",0,0,0,"mid"
"461","AIN","HAAM","165180411","6/21/01","U","H",0,0,0,"mid"
"462","AIN","HAAM","165180412","6/21/01","M","A",0,0,0,"mid"
"463","AIN","HAAM","165180412","11/21/01","M","A",0,0,0,"mid"
"464","AIN","HAAM","165180413","6/21/01","U","H",0,0,0,"mid"
"465","AIN","HAAM","165180415","6/21/01","U","H",0,0,0,"mid"
"466","AIN","HAAM","165180416","6/21/01","M","A",0,0,1,"mid"
"467","AIN","HAAM","165180417","6/21/01","F","A",0,1,0,"mid"
"468","AIN","HAAM","165180417","5/29/02","F","A",0,1,0,"mid"
"469","AIN","HAAM","165180417","2/6/03","F","A",0,0,0,"mid"
"470","AIN","HAAM","165180418","6/21/01","U","H",0,0,0,"mid"
"471","AIN","HAAM","165180419","6/22/01","U","H",0,0,0,"mid"
"472","AIN","HAAM","165180420","6/22/01","U","H",0,0,0,"mid"
"473","AIN","HAAM","165180421","6/25/01","M","H",0,0,0,"mid"
"474","AIN","HAAM","165180421","3/25/02","M","A",0,0,0,"mid"
"475","AIN","HAAM","165180421","3/27/02","M","A",0,0,0,"mid"
"476","AIN","HAAM","165180421","10/22/02","M","A",0,0,0,"mid"
"477","AIN","HAAM","165180421","10/23/02","M","A",0,0,2,"mid"
"478","AIN","HAAM","165180422","6/25/01","U","H",0,0,0,"mid"
"479","AIN","HAAM","165180423","6/25/01","U","H",0,0,0,"mid"
"480","AIN","HAAM","165180424","6/25/01","U","H",0,0,0,"mid"
"481","AIN","HAAM","165180425","6/25/01","U","H",0,0,0,"mid"
"482","AIN","HAAM","165180427","6/25/01","U","U",0,0,2,"mid"
"483","AIN","HAAM","165180428","6/25/01","U","A",0,0,0,"mid"
"484","AIN","HAAM","165180429","6/25/01","U","H",0,0,0,"mid"
"485","AIN","HAAM","165180430","6/25/01","U","H",0,0,0,"mid"
"486","AIN","HAAM","165180430","6/27/01","U","U",0,0,2,"mid"
"487","AIN","HAAM","165180431","6/25/01","U","H",0,0,0,"mid"
"488","AIN","HAAM","165180432","6/25/01","U","H",0,0,0,"mid"
"489","AIN","HAAM","165180433","6/25/01","U","H",0,0,0,"mid"
"490","AIN","HAAM","165180434","6/25/01","U","U",0,0,0,"mid"
"491","AIN","HAAM","165180435","6/25/01","U","H",0,0,0,"mid"
"492","AIN","HAAM","165180436","6/25/01","U","H",0,0,0,"mid"
"493","AIN","HAAM","165180437","6/25/01","U","U",0,0,2,"mid"
"494","AIN","HAAM","165180438","6/25/01","U","H",0,0,0,"mid"
"495","AIN","HAAM","165180439","6/25/01","U","H",0,0,0,"mid"
"496","AIN","HAAM","165180440","6/27/01","F","H",0,0,0,"mid"
"497","AIN","HAAM","165180440","10/25/01","F","H",0,0,0,"mid"
"498","AIN","HAAM","165180440","5/8/02","F","A",0,1,0,"mid"
"499","AIN","HAAM","165180441","6/27/01","U","H",0,0,0,"mid"
"500","AIN","HAAM","165180442","6/27/01","U","H",0,0,0,"mid"
"501","AIN","HAAM","165180443","6/27/01","U","H",0,0,0,"mid"
"502","AIN","HAAM","165180444","6/27/01","M","A",0,0,0,"mid"
"503","AIN","HAAM","165180445","6/27/01","F","A",0,0,0,"mid"
"504","AIN","HAAM","165180446","6/27/01","U","H",0,0,0,"mid"
"505","AIN","HAAM","165180447","6/27/01","U","H",0,0,0,"mid"
"506","AIN","HAAM","165180448","6/27/01","U","H",0,0,0,"mid"
"507","AIN","HAAM","165180449","6/27/01","F","A",0,0,0,"mid"
"508","AIN","HAAM","165180450","6/27/01","U","H",0,0,0,"mid"
"509","AIN","HAAM","165180451","6/27/01","U","H",0,0,0,"mid"
"510","AIN","HAAM","165180452","6/27/01","U","H",0,0,0,"mid"
"511","AIN","HAAM","165180453","6/27/01","U","H",0,0,0,"mid"
"512","AIN","HAAM","165180453","11/30/01","U","H",0,0,0,"mid"
"513","AIN","HAAM","165180454","6/27/01","U","H",0,0,0,"mid"
"514","AIN","HAAM","165180455","6/27/01","U","H",0,0,0,"mid"
"515","AIN","HAAM","165180456","6/27/01","U","H",0,0,0,"mid"
"516","AIN","HAAM","165180457","6/27/01","U","H",0,0,0,"mid"
"517","AIN","HAAM","165180458","6/28/01","M","A",0,0,0,"mid"
"518","AIN","HAAM","165180458","6/29/01","M","U",0,0,0,"mid"
"519","AIN","HAAM","165180458","12/4/01","M","A",0,0,0,"mid"
"520","AIN","HAAM","165180459","6/28/01","U","H",0,0,0,"mid"
"521","AIN","HAAM","165180460","6/28/01","U","H",0,0,0,"mid"
"522","AIN","HAAM","165180461","6/28/01","U","H",0,0,0,"mid"
"523","AIN","HAAM","165180462","6/28/01","F","A",0,0,1,"mid"
"524","AIN","HAAM","165180462","10/21/02","F","A",0,0,1,"mid"
"525","AIN","HAAM","165180462","10/22/02","F","A",0,0,1,"mid"
"526","AIN","HAAM","165180462","10/23/03","F","A",0,0,1,"mid"
"527","AIN","HAAM","165180464","6/28/01","U","H",0,0,0,"mid"
"528","AIN","HAAM","165180465","6/28/01","U","H",0,0,0,"mid"
"529","AIN","HAAM","165180467","6/28/01","U","U",0,0,0,"mid"
"530","AIN","HAAM","165180468","6/28/01","U","H",0,0,0,"mid"
"531","AIN","HAAM","165180469","6/28/01","M","H",0,0,0,"mid"
"532","AIN","HAAM","165180469","11/14/01","M","H",0,0,0,"mid"
"533","AIN","HAAM","165180469","9/23/03","M","A",0,0,0,"mid"
"534","AIN","HAAM","165180470","6/28/01","U","H",0,0,0,"mid"
"535","AIN","HAAM","165180471","6/28/01","M","H",0,0,0,"mid"
"536","AIN","HAAM","165180471","11/30/01","M","H",0,0,0,"mid"
"537","AIN","HAAM","165180471","10/15/03","M","A",0,0,0,"mid"
"538","AIN","HAAM","165180472","6/29/01","U","H",0,0,0,"mid"
"539","AIN","HAAM","165180473","6/29/01","M","H",0,0,0,"mid"
"540","AIN","HAAM","165180473","4/15/02","M","A",0,0,1,"mid"
"541","AIN","HAAM","165180474","6/29/01","M","H",0,0,0,"mid"
"542","AIN","HAAM","165180474","10/21/02","M","A",0,0,0,"mid"
"543","AIN","HAAM","165180476","10/19/01","F","U",0,0,0,"mid"
"544","AIN","HAAM","165180476","10/19/01","F","H",0,0,0,"mid"
"545","AIN","HAAM","165180477","10/19/01","M","A",0,0,0,"mid"
"546","AIN","HAAM","165180478","10/19/01","F","U",0,0,1,"mid"
"547","AIN","HAAM","165180479","10/19/01","M","A",1,0,0,"mid"
"548","AIN","HAAM","165180480","10/19/01","M","A",0,1,1,"mid"
"549","AIN","HAAM","165180481","10/19/01","F","H",0,0,0,"mid"
"550","AIN","HAAM","165180482","10/22/01","U","A",0,0,0,"mid"
"551","AIN","HAAM","165180483","10/23/01","F","H",0,0,0,"mid"
"552","AIN","HAAM","165180484","10/23/01","F","A",0,0,1,"mid"
"553","AIN","HAAM","165180485","10/24/01","F","A",0,0,0,"mid"
"554","AIN","HAAM","165180485","2/13/02","F","A",0,0,2,"mid"
"555","AIN","HAAM","165180486","10/24/01","M","A",1,0,0,"mid"
"556","AIN","HAAM","165180487","10/24/01","U","A",0,0,0,"mid"
"557","AIN","HAAM","165180488","10/24/01","M","A",0,0,1,"mid"
"558","AIN","HAAM","165180489","10/24/01","F","A",0,0,0,"mid"
"559","AIN","HAAM","165180490","10/24/01","M","A",0,0,1,"mid"
"560","AIN","HAAM","165180490","2/13/02","M","A",0,0,1,"mid"
"561","AIN","HAAM","165180490","5/9/02","M","A",1,0,1,"mid"
"562","AIN","HAAM","165180490","5/15/03","M","A",1,0,1,"mid"
"563","AIN","HAAM","165180490","10/15/03","M","A",1,0,1,"mid"
"564","AIN","HAAM","165180490","11/18/03","M","A",1,0,1,"mid"
"565","AIN","HAAM","165180491","10/24/01","U","A",0,0,1,"mid"
"566","AIN","HAAM","165180492","10/24/01","F","H",0,1,0,"mid"
"567","AIN","HAAM","165180493","10/24/01","F","A",0,1,0,"mid"
"568","AIN","HAAM","165180494","10/24/01","U","H",0,0,0,"mid"
"569","AIN","HAAM","165180495","10/24/01","M","H",0,0,0,"mid"
"570","AIN","HAAM","165180495","3/6/02","M","A",0,0,0,"mid"
"571","AIN","HAAM","165180495","4/23/02","M","A",0,0,0,"mid"
"572","AIN","HAAM","165180495","10/21/02","M","A",0,0,0,"mid"
"573","AIN","HAAM","165180497","10/25/01","M","A",0,0,0,"mid"
"574","AIN","HAAM","165180498","10/25/01","M","A",0,0,0,"mid"
"575","AIN","HAAM","165180498","4/23/03","M","A",0,0,0,"mid"
"576","AIN","HAAM","165180498","5/6/03","M","A",0,0,0,"mid"
"577","AIN","HAAM","165180498","11/18/03","M","A",0,0,0,"mid"
"578","AIN","HAAM","165180498","4/20/04","M","A",0,0,2,"mid"
"579","AIN","HAAM","165180499","10/29/01","M","A",0,0,1,"mid"
"580","AIN","HAAM","165180500","10/29/01","M","A",0,0,0,"mid"
"581","AIN","HAAM","165180500","7/22/02","M","A",0,0,0,"mid"
"582","AIN","HAAM","165180500","7/25/02","M","A",0,0,0,"mid"
"583","AIN","HAAM","165180500","9/25/03","M","A",0,0,0,"mid"
"584","AIN","HAAM","177110301","3/26/02","M","A",0,0,0,"mid"
"585","AIN","HAAM","177110315","4/11/02","M","A",0,0,0,"mid"
"586","AIN","HAAM","177110316","4/11/02","M","A",0,0,0,"mid"
"587","AIN","HAAM","177110316","4/15/02","M","U",0,0,2,"mid"
"588","AIN","HAAM","177110316","2/18/04","M","A",0,0,1,"mid"
"589","AIN","HAAM","177110317","4/11/02","M","A",0,0,0,"mid"
"590","AIN","HAAM","177110318","4/11/02","F","A",0,0,1,"mid"
"591","AIN","HAAM","177110319","4/11/02","F","A",0,0,0,"mid"
"592","AIN","HAAM","177110320","4/11/02","M","A",0,0,0,"mid"
"593","AIN","HAAM","177110321","4/11/02","M","A",0,0,0,"mid"
"594","AIN","HAAM","177110322","4/11/02","M","A",0,0,0,"mid"
"595","AIN","HAAM","177110322","11/19/03","M","A",0,0,0,"mid"
"596","AIN","HAAM","177110323","4/11/02","F","A",0,0,0,"mid"
"597","AIN","HAAM","177110324","4/11/02","M","A",0,0,2,"mid"
"598","AIN","HAAM","177110325","4/12/02","U","A",0,0,0,"mid"
"599","AIN","HAAM","177110326","4/12/02","M","A",0,0,1,"mid"
"600","AIN","HAAM","177110327","4/12/02","M","A",0,0,1,"mid"
"601","AIN","HAAM","177110328","4/12/02","M","A",0,0,0,"mid"
"602","AIN","HAAM","177110329","4/12/02","M","A",0,0,0,"mid"
"603","AIN","HAAM","177110330","4/12/02","M","A",0,0,0,"mid"
"604","AIN","HAAM","177110331","4/15/02","F","A",0,0,0,"mid"
"605","AIN","HAAM","177110332","4/15/02","U","H",0,0,0,"mid"
"606","AIN","HAAM","177110334","4/15/02","U","H",0,0,0,"mid"
"607","AIN","HAAM","177110335","4/16/02","M","A",1,0,0,"mid"
"608","AIN","HAAM","177110335","10/31/02","M","A",1,0,0,"mid"
"609","AIN","HAAM","177110335","10/22/03","M","A",1,0,0,"mid"
"610","AIN","HAAM","177110336","4/16/02","F","A",0,0,0,"mid"
"611","AIN","HAAM","177110337","4/16/02","U","H",0,0,0,"mid"
"612","AIN","HAAM","177110338","4/16/02","M","A",0,0,0,"mid"
"613","AIN","HAAM","177110339","4/16/02","U","H",0,0,0,"mid"
"614","AIN","HAAM","177110340","4/16/02","M","A",0,0,0,"mid"
"615","AIN","HAAM","177110341","4/17/02","M","A",0,0,0,"mid"
"616","AIN","HAAM","177110342","4/17/02","M","A",0,0,0,"mid"
"617","AIN","HAAM","177110342","9/23/03","M","A",0,0,0,"mid"
"618","AIN","HAAM","177110343","4/17/02","M","A",0,0,0,"mid"
"619","AIN","HAAM","177110344","4/17/02","M","A",0,0,0,"mid"
"620","AIN","HAAM","177110345","4/18/02","M","A",0,0,1,"mid"
"621","AIN","HAAM","177110346","4/18/02","M","A",0,0,0,"mid"
"622","AIN","HAAM","177110347","4/18/02","M","H",0,0,0,"mid"
"623","AIN","HAAM","177110347","12/8/03","M","A",0,0,0,"mid"
"624","AIN","HAAM","177110348","4/18/02","M","A",0,0,1,"mid"
"625","AIN","HAAM","177110349","4/18/02","U","H",0,0,0,"mid"
"626","AIN","HAAM","177110350","4/18/02","M","A",0,0,0,"mid"
"627","AIN","HAAM","177110351","4/23/02","U","H",0,0,2,"mid"
"628","AIN","HAAM","177110352","4/23/02","F","A",0,0,2,"mid"
"629","AIN","HAAM","177110352","4/24/02","F","A",0,0,1,"mid"
"630","AIN","HAAM","177110353","4/23/02","M","A",0,0,0,"mid"
"631","AIN","HAAM","177110354","4/23/02","U","H",0,0,0,"mid"
"632","AIN","HAAM","177110355","4/23/02","M","A",0,0,0,"mid"
"633","AIN","HAAM","177110356","4/24/02","M","A",0,0,0,"mid"
"634","AIN","HAAM","177110357","4/24/02","U","H",0,0,0,"mid"
"635","AIN","HAAM","177110357","5/30/02","U","H",0,0,0,"mid"
"636","AIN","HAAM","177110358","4/24/02","F","H",0,0,0,"mid"
"637","AIN","HAAM","177110358","12/8/03","F","A",0,0,1,"mid"
"638","AIN","HAAM","177110359","4/25/02","U","H",0,0,0,"mid"
"639","AIN","HAAM","177110360","4/25/02","F","A",1,0,0,"mid"
"640","AIN","HAAM","177110360","10/24/03","F","A",1,0,0,"mid"
"641","AIN","HAAM","177110361","4/25/02","U","H",0,0,0,"mid"
"642","AIN","HAAM","177110362","4/25/02","M","A",0,0,1,"mid"
"643","AIN","HAAM","177110366","5/7/02","M","H",0,0,0,"mid"
"644","AIN","HAAM","177110366","4/16/03","M","A",0,0,0,"mid"
"645","AIN","HAAM","177110367","5/8/02","U","H",0,0,0,"mid"
"646","AIN","HAAM","177110368","5/8/02","M","H",0,0,0,"mid"
"647","AIN","HAAM","177110368","11/13/02","M","H",0,0,0,"mid"
"648","AIN","HAAM","177110368","2/11/03","M","A",0,0,0,"mid"
"649","AIN","HAAM","177110368","9/23/03","M","A",0,0,0,"mid"
"650","AIN","HAAM","177110369","5/9/02","U","H",0,0,0,"mid"
"651","AIN","HAAM","177110371","5/9/02","U","H",0,0,0,"mid"
"652","AIN","HAAM","177110372","5/9/02","M","A",0,0,0,"mid"
"653","AIN","HAAM","177110372","2/12/03","M","A",0,0,0,"mid"
"654","AIN","HAAM","177110372","4/23/03","M","A",0,0,0,"mid"
"655","AIN","HAAM","177110373","5/9/02","U","H",0,0,0,"mid"
"656","AIN","HAAM","177110374","5/9/02","U","H",0,0,0,"mid"
"657","AIN","HAAM","177110375","5/9/02","U","H",0,0,0,"mid"
"658","AIN","HAAM","177110376","5/9/02","U","H",0,0,2,"mid"
"659","AIN","HAAM","177110377","5/28/02","F","A",0,0,0,"mid"
"660","AIN","HAAM","177110378","5/28/02","U","H",0,0,0,"mid"
"661","AIN","HAAM","177110379","5/28/02","U","H",0,0,0,"mid"
"662","AIN","HAAM","177110380","5/28/02","U","H",0,0,0,"mid"
"663","AIN","HAAM","177110381","5/28/02","U","H",0,0,0,"mid"
"664","AIN","HAAM","177110382","5/28/02","U","H",0,0,0,"mid"
"665","AIN","HAAM","177110383","5/28/02","U","H",0,0,0,"mid"
"666","AIN","HAAM","177110384","5/28/02","U","H",0,0,0,"mid"
"667","AIN","HAAM","177110385","5/28/02","U","H",0,0,0,"mid"
"668","AIN","HAAM","177110386","5/28/02","U","H",0,0,0,"mid"
"669","AIN","HAAM","177110387","5/28/02","M","H",0,0,0,"mid"
"670","AIN","HAAM","177110387","9/29/04","M","A",0,0,2,"mid"
"671","AIN","HAAM","177110388","5/28/02","M","H",0,0,0,"mid"
"672","AIN","HAAM","177110388","9/22/03","M","A",0,0,0,"mid"
"673","AIN","HAAM","177110389","5/28/02","U","H",0,0,0,"mid"
"674","AIN","HAAM","177110390","5/28/02","F","A",0,0,0,"mid"
"675","AIN","HAAM","177110390","2/4/03","F","A",0,0,0,"mid"
"676","AIN","HAAM","177110391","5/29/02","U","H",0,0,0,"mid"
"677","AIN","HAAM","177110392","5/29/02","M","H",0,1,0,"mid"
"678","AIN","HAAM","177110392","12/8/03","M","A",0,0,1,"mid"
"679","AIN","HAAM","177110393","5/29/02","U","H",0,0,0,"mid"
"680","AIN","HAAM","177110394","5/29/02","U","H",0,0,0,"mid"
"681","AIN","HAAM","177110395","5/29/02","U","H",0,0,0,"mid"
"682","AIN","HAAM","177110396","5/29/02","M","A",1,0,0,"mid"
"683","AIN","HAAM","177110397","5/29/02","M","H",0,0,0,"mid"
"684","AIN","HAAM","177110397","4/23/03","M","A",0,0,0,"mid"
"685","AIN","HAAM","177110397","1/21/04","M","A",0,0,0,"mid"
"686","AIN","HAAM","177110397","2/4/04","M","U",0,1,2,"mid"
"687","AIN","HAAM","177110397","2/5/04","M","U",0,0,2,"mid"
"688","AIN","HAAM","177110398","5/29/02","U","H",0,0,0,"mid"
"689","AIN","HAAM","177110399","5/29/02","U","H",0,0,0,"mid"
"690","AIN","HAAM","177110400","5/29/02","U","H",0,0,0,"mid"
"691","AIN","HAAM","177110400","7/11/02","U","H",0,0,1,"mid"
"692","AIN","HAAM","177110401","5/29/02","U","H",0,0,0,"mid"
"693","AIN","HAAM","177110402","5/29/02","U","H",0,0,0,"mid"
"694","AIN","HAAM","177110403","5/29/02","F","A",0,0,0,"mid"
"695","AIN","HAAM","177110403","2/4/03","F","A",0,0,1,"mid"
"696","AIN","HAAM","177110404","5/29/02","U","H",0,0,0,"mid"
"697","AIN","HAAM","177110405","5/29/02","F","A",0,0,0,"mid"
"698","AIN","HAAM","177110406","5/30/02","U","H",0,0,0,"mid"
"699","AIN","HAAM","177110407","5/30/02","U","H",0,0,0,"mid"
"700","AIN","HAAM","177110408","5/30/02","U","H",0,0,0,"mid"
"701","AIN","HAAM","177110409","5/30/02","U","H",0,0,0,"mid"
"702","AIN","HAAM","177110410","5/30/02","U","H",0,0,0,"mid"
"703","AIN","HAAM","177110410","6/18/02","U","H",0,0,2,"mid"
"704","AIN","HAAM","177110411","5/30/02","U","H",0,0,0,"mid"
"705","AIN","HAAM","177110411","7/25/02","U","H",0,0,0,"mid"
"706","AIN","HAAM","177110412","5/30/02","U","H",0,0,0,"mid"
"707","AIN","HAAM","177110413","5/30/02","U","H",0,0,0,"mid"
"708","AIN","HAAM","177110415","5/30/02","U","H",0,0,0,"mid"
"709","AIN","HAAM","177110416","5/30/02","U","H",0,0,0,"mid"
"710","AIN","HAAM","177110417","5/31/02","F","A",0,0,0,"mid"
"711","AIN","HAAM","177110418","5/31/02","M","H",0,0,0,"mid"
"712","AIN","HAAM","177110418","2/13/03","M","A",0,0,0,"mid"
"713","AIN","HAAM","177110419","5/31/02","U","H",0,0,0,"mid"
"714","AIN","HAAM","177110420","5/31/02","M","H",0,0,0,"mid"
"715","AIN","HAAM","177110420","4/15/03","M","A",0,0,0,"mid"
"716","AIN","HAAM","177110421","5/31/02","U","H",0,0,0,"mid"
"717","AIN","HAAM","177110422","5/31/02","M","H",0,0,0,"mid"
"718","AIN","HAAM","177110422","2/4/03","M","A",0,0,0,"mid"
"719","AIN","HAAM","177110422","4/24/03","M","A",0,0,0,"mid"
"720","AIN","HAAM","177110423","6/3/02","U","H",0,0,0,"mid"
"721","AIN","HAAM","177110424","6/3/02","U","H",0,0,0,"mid"
"722","AIN","HAAM","177110425","6/3/02","M","A",0,0,0,"mid"
"723","AIN","HAAM","177110425","6/19/02","M","A",0,0,0,"mid"
"724","AIN","HAAM","177110426","6/3/02","M","A",0,0,0,"mid"
"725","AIN","HAAM","177110426","6/12/03","M","A",0,0,0,"mid"
"726","AIN","HAAM","177110427","6/3/02","U","H",0,0,0,"mid"
"727","AIN","HAAM","177110428","6/3/02","U","H",0,0,0,"mid"
"728","AIN","HAAM","177110429","6/3/02","M","H",0,0,0,"mid"
"729","AIN","HAAM","177110429","2/11/03","M","A",0,0,0,"mid"
"730","AIN","HAAM","177110430","6/3/02","U","H",0,0,0,"mid"
"731","AIN","HAAM","177110431","6/3/02","U","H",0,0,0,"mid"
"732","AIN","HAAM","177110432","6/3/02","M","H",0,0,0,"mid"
"733","AIN","HAAM","177110432","11/19/03","M","A",0,0,1,"mid"
"734","AIN","HAAM","177110433","6/4/02","M","A",0,1,1,"mid"
"735","AIN","HAAM","177110434","6/4/02","U","H",0,0,0,"mid"
"736","AIN","HAAM","177110435","6/4/02","U","H",0,0,0,"mid"
"737","AIN","HAAM","177110435","6/19/02","U","H",0,0,0,"mid"
"738","AIN","HAAM","177110436","6/5/02","M","A",0,0,0,"mid"
"739","AIN","HAAM","177110437","6/5/02","U","H",0,0,0,"mid"
"740","AIN","HAAM","177110438","6/4/02","U","H",0,0,0,"mid"
"741","AIN","HAAM","177110439","6/5/02","M","A",0,0,0,"mid"
